url,date
/top-trending-products/news/amazon-great-summer-sale-unmissable-deals-on-air-purifiers-from-leading-brands/articleshow/109830957.cms,01-04-2025
/industry/banking/finance/upi-payments-who-will-pay-extra-charge-who-wont/slideshow/99091715.cms,01-04-2025
/top-trending-products/news/amazon-prime-day-sale-30-to-80-off-on-fashion-and-beauty/articleshow/111823502.cms,01-04-2025
/wealth/save/3-rbi-announcements-for-upi-upi-lite-payment-limit-hiked-to-rs-500-conversational-payments-and-more/slideshow/102612804.cms,01-04-2025
https://economictimes.indiatimes.com/tech/technology/steps-google-is-taking-to-cement-its-position-in-india/articleshow/104785876.cms,01-04-2025
https://economictimes.indiatimes.com/tech/technology/watch-dos-and-donts-on-upi-usage-while-doing-digital-payments/videoshow/90724524.cms,01-04-2025
https://economictimes.indiatimes.com/news/company/corporate-trends/et-awards-2018-npci-is-the-policy-change-agent-of-the-year/videoshow/66669516.cms,01-04-2025
https://economictimes.indiatimes.com/magazines/panache/watch-whatsapp-rolls-out-p2p-payments-for-select-beta-users/videoshow/62856423.cms,01-04-2025
https://economictimes.indiatimes.com/tech/startups/payu-billdesk-saga-uncertainty-looms-over-indian-fintechs/articleshow/94650408.cms,01-04-2025
https://economictimes.indiatimes.com/industry/banking/finance/banking/pm-modi-launches-e-rupi-indias-new-purpose-specific-digital-payment-solution/videoshow/84976092.cms,01-04-2025
https://economictimes.indiatimes.com/tech/technology/india-75-the-journey-of-tech-industry-achievements-and-the-road-ahead/videoshow/93562598.cms,01-04-2025
https://economictimes.indiatimes.com/magazines/panache/watch-whatsapp-rolls-out-p2p-payments-for-select-beta-users/videoshow/62856423.cms,01-04-2025
https://economictimes.indiatimes.com/tech/startups/payu-billdesk-saga-uncertainty-looms-over-indian-fintechs/articleshow/94650408.cms,01-04-2025
https://economictimes.indiatimes.com/industry/banking/finance/banking/pm-modi-launches-e-rupi-indias-new-purpose-specific-digital-payment-solution/videoshow/84976092.cms,01-04-2025
https://economictimes.indiatimes.com/tech/technology/india-75-the-journey-of-tech-industry-achievements-and-the-road-ahead/videoshow/93562598.cms,01-04-2025
/wealth/spend/emi-on-upi-payments-now-these-rupay-credit-debit-card-holders-can-get-emi-option-on-upi-payments/slideshow/113459692.cms,02-04-2025
https://economictimes.indiatimes.com/tech/technology/japan-impressed-by-indias-payment-gateway-to-adopt-upi-system-it-minister-ashwini-vaishnaw/videoshow/101466480.cms,02-04-2025
https://economictimes.indiatimes.com/tech/technology/prevented-scams-of-rs-12000-cr-via-upi-gpay-vp-ambarish-kenghe-on-fraud-detection-mechanism/videoshow/104563969.cms,02-04-2025
/wealth/spend/sent-money-to-the-wrong-account-through-upi-what-you-need-to-do-now/slideshow/115806379.cms,02-04-2025
/wealth/save/paytm-launches-upi-statement-download-feature-how-to-use/slideshow/115017399.cms,02-04-2025
https://economictimes.indiatimes.com/industry/banking/finance/view-the-government-needs-to-take-a-step-back-reduce-its-interference-with-digital-payments/articleshow/78560774.cms,02-04-2025
https://economictimes.indiatimes.com/small-biz/startups/newsbuzz/paytm-launches-all-in-one-qr-for-merchants-to-accept-unlimited-payments-at-0-fee/videoshow/73158685.cms,02-04-2025
/top-trending-products/news/amazon-prime-day-appliance-launches-exclusive-deals-for-shoppers/articleshow/111797749.cms,02-04-2025
/top-trending-products/news/amazon-sale-2023-grab-hot-deals-on-impressive-air-conditioners/articleshow/104416589.cms,02-04-2025
https://economictimes.indiatimes.com/news/economy/policy/difference-between-upi-and-e-rupee-transaction-rbi-governor-explains/videoshow/96062402.cms,02-04-2025
/top-trending-products/news/amazon-prime-day-sale-greatest-deals-on-lg-appliances/articleshow/111896566.cms,02-04-2025
/wealth/save/how-to-use-upi-123pay-via-ivr-number/slideshow/91830356.cms,02-04-2025
https://economictimes.indiatimes.com/tech/internet/google-rebrands-tez-payment-app-as-google-pay-adds-new-features/videoshow/65579660.cms,02-04-2025
https://economictimes.indiatimes.com/news/et-tv/googles-upi-solution-awaits-rbi-approval/videoshow/59540004.cms,02-04-2025
https://economictimes.indiatimes.com/industry/banking/finance/banking/hdfc-banks-problems-may-be-linked-to-growing-too-fast/articleshow/79550016.cms,02-04-2025
https://economictimes.indiatimes.com/et-now/tech/razorpay-bets-big-on-upi-products/videoshow/54816617.cms,02-04-2025
https://economictimes.indiatimes.com/news/economy/policy/rbi-guv-shaktikanta-das-proposes-upi-for-international-travelers-coin-vending-machines-in-12-cities/videoshow/97727650.cms,02-04-2025
/wealth/web-stories/how-to-withdraw-money-from-an-atm-using-google-pay/slideshow/111429995.cms,02-04-2025
/top-trending-products/news/best-beauty-deals-with-discounts-never-seen-before-on-this-years-amazon-great-summer-sale-that-you-need-to-check-out/articleshow/109842389.cms,02-04-2025
https://economictimes.indiatimes.com/tech/startups/paytm-ceo-vijay-shekhar-sharma-on-growing-digital-footprint-in-india-people-trust-online-transactions/videoshow/105878213.cms,02-04-2025
https://economictimes.indiatimes.com/news/politics-and-nation/mann-ki-baat-e-sanjeevani-app-and-upi-system-are-power-of-digital-india-says-pm-modi/videoshow/98250064.cms,02-04-2025
/wealth/save/savings-account-has-more-benefits-than-just-savings-money-know-more/slideshow/106964743.cms,02-04-2025
https://economictimes.indiatimes.com/tech/tech-bytes/real-time-information-sharing-can-help-check-cyber-fraud/articleshow/78902252.cms,02-04-2025
/top-trending-products/news/amazon-great-freedom-sale-2024-unmissable-discounts-on-55-and-65-tvs/articleshow/112335921.cms,02-04-2025
https://economictimes.indiatimes.com/tech/technology/ondc-to-publish-dispute-resolution-draft/articleshow/94309807.cms,02-04-2025
https://economictimes.indiatimes.com/industry/banking/finance/banking/upi-encouraged-a-step-towards-cashless-economy-nandan-nilekani/videoshow/61550457.cms,02-04-2025
/wealth/save/does-i-need-to-register-a-beneficiary-before-transferring-funds-through-upi-what-is-maximum-i-can-transfer/slideshow/91737950.cms,02-04-2025
/wealth/save/3-new-rupay-credit-card-rules-npcis-new-features-for-rupay-credit-card/slideshow/109061931.cms,02-04-2025
https://economictimes.indiatimes.com/markets/stocks/news/digital-rules-card-swipes-make-way-for-mobile-taps/articleshow/83017738.cms,02-04-2025
https://economictimes.indiatimes.com/industry/banking/finance/banking/indian-bankings-digital-drive-is-looking-increasingly-bright-for-banking-correspondents/articleshow/80189141.cms,02-04-2025
/top-trending-products/news/beat-hot-deals-on-fossil-and-fastrack-smartwatches-that-cant-be-missed-this-amazon-summer-sale/articleshow/109856035.cms,02-04-2025
/news/web-stories/nri-from-these-10-countries-can-use-upi-know-more-about-it/slideshow/96958326.cms,02-04-2025
/industry/services/travel/list-of-countries-where-indias-upi-payment-system-accepted/slideshow/102130458.cms,02-04-2025
/top-trending-products/news/amazon-prime-day-2024-crazy-discounts-on-books-and-toys/articleshow/111897997.cms,02-04-2025
/top-trending-products/news/amazon-freedom-sale-2023-last-days-grab-all-best-deals-before-sale-ends/articleshow/102502508.cms,02-04-2025
/wealth/save/what-is-upi-lite-who-can-use-what-is-the-maximum-transaction-limit/slideshow/94481609.cms,02-04-2025
https://economictimes.indiatimes.com/tech/technology/tata-digital-snags-top-ecomm-execs-eyes-online-travel-home-service-businesses/articleshow/90671626.cms,02-04-2025
/wealth/spend/is-rbis-e-rupee-better-than-upi/slideshow/94909709.cms,02-04-2025
https://economictimes.indiatimes.com/markets/stocks/news/taking-risk-understanding-risks-are-two-different-things-13-psu-banks-7-with-upside-potential-of-up-to-37/articleshow/107228398.cms,02-04-2025
https://economictimes.indiatimes.com/industry/banking/finance/rbi-npci-mull-stricter-checks-for-digital-pay-amid-growing-antitrust-data-privacy-issues/articleshow/78864612.cms,02-04-2025
https://economictimes.indiatimes.com/tech/technology/paytm-npci-sbi-card-launch-rupay-credit-cards-vijay-sharma-calls-upi-card-linkage-a-revolution/videoshow/100336591.cms,02-04-2025
https://economictimes.indiatimes.com/tech/technology/gamers-put-real-money-on-table-ahead-of-28-tax-regime/articleshow/104091989.cms,02-04-2025
https://economictimes.indiatimes.com/news/economy/indicators/indias-economic-recovery-a-report-card-on-the-performance-of-key-sectors-in-july/articleshow/77253168.cms,02-04-2025
https://economictimes.indiatimes.com/tech/technology/much-obliged-bot-ji/articleshow/98049010.cms,02-04-2025
https://economictimes.indiatimes.com/et-now/finance/what-is-upi-gaurav-mashruwala-explains-the-mechanism/videoshow/54249423.cms,02-04-2025
/wealth/web-stories/home-loans-fd-interest-rates-upi-for-international-travellers-rbi-policy-and-your-money/slideshow/97722891.cms,02-04-2025
/wealth/save/4-banks-offering-upi-interoperability-on-central-bank-digital-currency-cbdc-app/slideshow/103209566.cms,02-04-2025
/wealth/web-stories/how-to-unlink-your-bank-account-from-upi/slideshow/103932370.cms,02-04-2025
https://economictimes.indiatimes.com/tech/technology/forex-betting-apps-lure-unwitting-investors-as-crypto-craze-wanes/articleshow/93934714.cms,02-04-2025
/wealth/save/what-latest-npci-approval-for-paytm-means-for-those-using-paytm-upi-handle/slideshow/108522704.cms,02-04-2025
/wealth/save/three-new-upi-related-announcements-made-this-week/slideshow/112921226.cms,02-04-2025
/top-trending-products/news/amazon-great-indian-festival-2024-live-for-prime-members-up-to-45-off-on-bestselling-laptops/articleshow/113686460.cms,02-04-2025
https://economictimes.indiatimes.com/news/economy/finance/npci-considering-ways-to-tighten-non-compete-clauses-to-contracts-of-senior-mid-level-employees/articleshow/79410945.cms,02-04-2025
https://economictimes.indiatimes.com/tech/internet/view-future-of-digitisation-hinges-on-adequate-digital-security/articleshow/78560842.cms,02-04-2025
/wealth/spend/follow-these-tips-to-prevent-upi-frauds/slideshow/94673756.cms,02-04-2025
https://economictimes.indiatimes.com/tech/technology/techmeisters-tales-how-these-ctos-built-robust-processes-from-scratch/articleshow/96305168.cms,02-04-2025
https://economictimes.indiatimes.com/wealth/invest/your-mutual-fund-sip-may-actually-be-a-lump-sum-investment-heres-why/articleshow/90456871.cms,02-04-2025
https://economictimes.indiatimes.com/et-now/daily/paytm-npci-sbi-card-launch-rupay-credit-cards-vijay-sharma-calls-upi-card-linkage-a-revolution/videoshow/100336592.cms,02-04-2025
https://economictimes.indiatimes.com/small-biz/sme-sector/digital-wonder-of-the-world-how-india-stack-is-rebuilding-the-ecosystem-for-millions-of-small-businesses/articleshow/91655105.cms,02-04-2025
/wealth/save/paytm-onboarding-of-new-upi-users-how-to-link-your-bank-account-on-paytm-app-to-get-a-new-upi-id/slideshow/114546315.cms,02-04-2025
/wealth/spend/credit-card-on-upi-who-is-eligible-which-apps-allow-daily-limit-and-more/slideshow/109730148.cms,02-04-2025
https://economictimes.indiatimes.com/tech/technology/rolling-along-this-techade/articleshow/81592991.cms,02-04-2025
https://economictimes.indiatimes.com/markets/stocks/news/restructuring-impacts-even-the-smallest-player-5-not-so-much-talked-about-psu-banks-with-upside-potential-of-up-to-16/articleshow/110175958.cms,02-04-2025
/wealth/save/credit-line-on-upi-how-to-use-icici-bank-and-phonepes-instant-credit-line-on-upi/slideshow/114035281.cms,02-04-2025
https://economictimes.indiatimes.com/tech/technology/hp-puts-its-money-on-ai-pc-to-drive-growth-in-india/articleshow/104222492.cms,02-04-2025
/wealth/spend/sbi-credit-card-bill-payment-how-to-pay-sbi-credit-card-bill-via-neft-upi-yono-bbps-more/slideshow/118178848.cms,02-04-2025
/wealth/save/how-is-e-rupee-different-from-cash-upi-and-cryptocurrency/slideshow/101756183.cms,02-04-2025
https://economictimes.indiatimes.com/news/economy/policy/rbi-mpc-credit-card-linked-upi-payments-to-be-allowed-starting-with-rupay-credit-cards/videoshow/92074976.cms,02-04-2025
https://economictimes.indiatimes.com/et-now/tech/universal-payment-interface-upi-goes-live-with-21-banks/videoshow/53862118.cms,02-04-2025
https://economictimes.indiatimes.com/tech/catalysts/ettech-opinion-india-stack-are-we-there-yet/articleshow/96643696.cms,02-04-2025
/wealth/save/upi-changes-in-2024-upi-lite-auto-top-up-transaction-limit-hike-upi-circle-other-new-features/slideshow/116215144.cms,02-04-2025
https://economictimes.indiatimes.com/small-biz/entrepreneurship/with-kernel-a-georgian-entrepreneur-wants-to-help-indian-msmes-with-gst/articleshow/99574614.cms,02-04-2025
https://economictimes.indiatimes.com/news/economy/policy/upi-perhaps-the-most-efficient-and-advanced-payment-system-in-the-world-rbi-guv/videoshow/102602864.cms,02-04-2025
https://economictimes.indiatimes.com/tech/technology/transforming-governance/articleshow/96993087.cms,02-04-2025
https://economictimes.indiatimes.com/et-now/daily/budget-likely-to-announce-new-tax-sops-for-e-payments-sources/videoshow/56515960.cms,02-04-2025
https://economictimes.indiatimes.com/news/india/fascinated-german-minister-praises-indias-upi-as-he-makes-payment-at-a-vegetable-shop/videoshow/102930109.cms,02-04-2025
https://economictimes.indiatimes.com/tech/technology/armed-with-merchant-focused-super-apps-banks-look-to-reclaim-the-qr-code-based-payments-market/articleshow/111585389.cms,02-04-2025
https://economictimes.indiatimes.com/tech/tech-bytes/view-digital-india-is-the-bridge-to-immense-opportunities/articleshow/78902367.cms,02-04-2025
https://economictimes.indiatimes.com/news/india/budget-2025-parl-session-prez-murmu-underlines-upis-global-success-and-deep-fakes-security-issues/videoshow/117777519.cms,02-04-2025
/wealth/spend/rupay-credit-card-on-upi-for-govt-employees-all-you-need-to-know/slideshow/106669918.cms,02-04-2025
https://economictimes.indiatimes.com/news/economy/policy/view-how-to-pull-the-indian-economy-out-of-its-rut/articleshow/77877945.cms,02-04-2025
https://economictimes.indiatimes.com/news/india/singapore-india-money-transfers-to-become-easier-upi-coming-soon-indian-envoy-confirms/videoshow/95464680.cms,02-04-2025
https://economictimes.indiatimes.com/tech/internet/digital-fever-outpaces-coronavirus-as-fear-convenience-weigh/articleshow/78154366.cms,02-04-2025
https://economictimes.indiatimes.com/news/india/singapore-india-money-transfers-to-become-easier-upi-coming-soon-indian-envoy-confirms/videoshow/95464680.cms,02-04-2025
https://economictimes.indiatimes.com/tech/internet/digital-fever-outpaces-coronavirus-as-fear-convenience-weigh/articleshow/78154366.cms,02-04-2025
/top-trending-products/news/amazon-prime-day-sale-exclusive-prime-day-launches-up-to-60-off-on-speakers-and-soundbars/articleshow/111744690.cms,02-04-2025
/wealth/web-stories/how-to-link-rupay-credit-card-with-upi/slideshow/110530684.cms,02-04-2025
https://economictimes.indiatimes.com/markets/expert-view/digant-haria-on-2-bank-stocks-that-may-play-catch-up-as-fiis-return/articleshow/93610692.cms,02-04-2025
https://economictimes.indiatimes.com/markets/stocks/news/sebi-chairperson-madhabi-puri-buch-on-steps-taken-to-prevent-fraud-by-a-stock-broker/videoshow/99094689.cms,02-04-2025
https://economictimes.indiatimes.com/tech/technology/discover-and-hdfc-bank-set-sight-on-doubling-diners-club-card-base-in-india/articleshow/103442156.cms,02-04-2025
https://economictimes.indiatimes.com/markets/stocks/news/with-citi-in-its-corner-axis-bank-gets-ready-to-take-the-gloves-off/articleshow/90722051.cms,02-04-2025
https://economictimes.indiatimes.com/wealth/spend/do-you-have-to-pay-a-fee-for-every-upi-transaction-above-rs-2000/videoshow/99095535.cms,02-04-2025
/wealth/save/upi-per-transaction-per-day-limit-12-banks-upi-limit-details/slideshow/112419361.cms,02-04-2025
/industry/telecom/from-disappearing-messages-to-upi-payments-new-features-that-came-to-whatsapp-in-2020/slideshow/79940114.cms,02-04-2025
/industry/banking/finance/banking/how-to-withdraw-cash-from-the-new-upi-atm/slideshow/103504969.cms,02-04-2025
https://economictimes.indiatimes.com/small-biz/entrepreneurship/an-electric-motor-from-bengaluru-can-break-chinas-rare-earth-mineral-hegemony/articleshow/97966989.cms,02-04-2025
/wealth/spend/upi-single-block-multiple-debit-facility-coming-soon-how-it-will-help-you/slideshow/96085789.cms,02-04-2025
https://economictimes.indiatimes.com/tech/technology/govt-gives-big-tech-an-opportunity-to-show-age-gating-plans-for-dpdp-implementation/articleshow/103939291.cms,02-04-2025
https://economictimes.indiatimes.com/news/india/eam-jaishankar-on-cashless-payments-what-america-does-in-3-years-india-does-just-in-a-month/videoshow/107058929.cms,02-04-2025
/wealth/web-stories/upi-and-upi-lite-what-are-the-differences/slideshow/94621349.cms,02-04-2025
